,customer_id,payment_type_id,internet_service_type_id,contract_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
571,0840-DCNZE,3,1,2,Male,0,No,No,47,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,86.95,4138.9,No,One year,DSL,Bank transfer (automatic),2,Yes,Male,0,No,No,3,86.95,4138.9,2018-02-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes
572,0840-DFEZH,1,2,1,Female,0,No,No,7,Yes,Yes,No,No,No,No,No,No,Yes,75.35,564.65,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,75.35,564.65,2021-06-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
573,0841-NULXI,1,1,1,Male,0,No,No,1,No,No phone service,No,No,No,No,No,Yes,Yes,35.55,35.55,Yes,Month-to-month,DSL,Electronic check,1,Yes,Male,0,No,No,1,35.55,35.55,2021-12-21 18:07:34,No,No phone service,1,No,No,No,No,No,Yes
574,0842-IWYCP,3,1,1,Female,0,No,No,46,Yes,No,No,No,No,No,No,No,No,44.95,2168.9,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Female,0,No,No,3,44.95,2168.9,2018-03-21 18:07:34,Yes,No,1,No,No,No,No,No,No
575,0843-WTBXE,3,2,1,Male,0,No,No,53,Yes,Yes,No,No,No,No,Yes,No,No,85.45,4517.25,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,No,Male,0,No,No,3,85.45,4517.25,2017-08-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
576,0847-HGRML,3,3,3,Male,0,No,Yes,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,1250.1,No,Two year,None,Bank transfer (automatic),3,No,Male,0,No,Yes,3,20.0,1250.1,2016-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
577,0848-SOMKO,3,1,3,Male,0,No,No,70,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,48.4,3442.8,No,Two year,DSL,Bank transfer (automatic),3,No,Male,0,No,No,3,48.4,3442.8,2016-03-21 18:07:34,No,No phone service,1,Yes,No,Yes,Yes,No,Yes
578,0848-ZGQIJ,3,2,1,Female,0,Yes,No,16,Yes,No,No,Yes,No,No,Yes,Yes,Yes,94.65,1461.15,No,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Female,0,Yes,No,3,94.65,1461.15,2020-09-21 18:07:34,Yes,No,2,No,Yes,No,No,Yes,Yes
579,0851-DFJKB,1,1,1,Female,0,No,No,15,Yes,No,Yes,No,Yes,Yes,No,No,No,58.95,955.15,No,Month-to-month,DSL,Electronic check,1,No,Female,0,No,No,1,58.95,955.15,2020-10-21 18:07:34,Yes,No,1,Yes,No,Yes,Yes,No,No
580,0853-NWIFK,1,2,2,Female,0,No,No,45,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,100.3,4483.95,No,One year,Fiber optic,Electronic check,2,Yes,Female,0,No,No,1,100.3,4483.95,2018-04-21 18:07:34,Yes,No,2,Yes,Yes,No,No,Yes,Yes
581,0853-TWRVK,3,2,3,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,105.6,7581.5,No,Two year,Fiber optic,Bank transfer (automatic),3,No,Male,0,Yes,No,3,105.6,7581.5,2016-01-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,No,Yes
582,0854-UYHZD,2,3,3,Female,0,Yes,Yes,13,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,265.3,No,Two year,None,Mailed check,3,No,Female,0,Yes,Yes,2,19.55,265.3,2020-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
583,0856-NAOES,2,1,1,Male,0,No,No,6,Yes,No,No,No,Yes,No,Yes,No,No,60.9,414.1,No,Month-to-month,DSL,Mailed check,1,No,Male,0,No,No,2,60.9,414.1,2021-07-21 18:07:34,Yes,No,1,No,No,Yes,No,Yes,No
584,0859-YGKFW,3,3,2,Male,0,Yes,Yes,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,345.9,No,One year,None,Bank transfer (automatic),2,No,Male,0,Yes,Yes,3,20.05,345.9,2020-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
585,0862-PRCBS,4,2,3,Female,0,Yes,Yes,68,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,103.75,7039.45,No,Two year,Fiber optic,Credit card (automatic),3,Yes,Female,0,Yes,Yes,4,103.75,7039.45,2016-05-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes
586,0864-FVJNJ,1,2,2,Female,0,Yes,Yes,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,113.35,7222.75,No,One year,Fiber optic,Electronic check,2,No,Female,0,Yes,Yes,1,113.35,7222.75,2016-09-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
587,0866-QLSIR,2,1,2,Female,0,No,No,34,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,64.4,2088.75,Yes,One year,DSL,Mailed check,2,Yes,Female,0,No,No,2,64.4,2088.75,2019-03-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
588,0867-LDTTC,3,1,1,Male,0,No,No,5,Yes,No,No,No,Yes,Yes,Yes,Yes,No,75.15,392.65,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Male,0,No,No,3,75.15,392.65,2021-08-21 18:07:34,Yes,No,1,No,No,Yes,Yes,Yes,Yes
589,0867-MKZVY,1,2,1,Female,0,Yes,No,20,Yes,Yes,Yes,No,No,No,No,No,No,82.4,1592.35,Yes,Month-to-month,Fiber optic,Electronic check,1,No,Female,0,Yes,No,1,82.4,1592.35,2020-05-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
590,0868-VJRDR,4,2,3,Male,0,Yes,No,64,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,104.05,6605.55,No,Two year,Fiber optic,Credit card (automatic),3,Yes,Male,0,Yes,No,4,104.05,6605.55,2016-09-21 18:07:34,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes
591,0869-PAPRP,4,2,1,Female,1,Yes,No,26,Yes,No,No,No,Yes,No,Yes,No,Yes,85.7,2067,No,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Female,1,Yes,No,4,85.7,2067,2019-11-21 18:07:34,Yes,No,2,No,No,Yes,No,Yes,No
592,0870-VEMYL,4,1,1,Female,0,No,No,5,Yes,No,Yes,No,No,Yes,No,No,No,53.85,259.8,Yes,Month-to-month,DSL,Credit card (automatic),1,No,Female,0,No,No,4,53.85,259.8,2021-08-21 18:07:34,Yes,No,1,Yes,No,No,Yes,No,No
593,0871-OPBXW,2,3,1,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,39.25,No,Month-to-month,None,Mailed check,1,Yes,Female,0,No,No,2,20.05,39.25,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
594,0871-URUWO,4,2,1,Male,0,Yes,No,13,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,102.25,1359,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,0,Yes,No,4,102.25,1359,2020-12-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
595,0872-CASZJ,2,1,2,Male,0,Yes,No,59,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,69.1,4096.9,No,One year,DSL,Mailed check,2,Yes,Male,0,Yes,No,2,69.1,4096.9,2017-02-21 18:07:34,Yes,Yes,1,Yes,No,No,Yes,No,Yes
596,0872-JCPIB,3,1,1,Male,0,No,No,17,Yes,Yes,Yes,No,No,No,No,Yes,No,65.75,1111.2,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Male,0,No,No,3,65.75,1111.2,2020-08-21 18:07:34,Yes,Yes,1,Yes,No,No,No,No,Yes
597,0872-NXJYS,1,2,1,Female,0,No,No,9,Yes,No,No,No,No,No,No,Yes,Yes,79.55,723.4,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,79.55,723.4,2021-04-21 18:07:34,Yes,No,2,No,No,No,No,No,Yes
598,0875-CABNR,4,2,1,Female,1,No,No,10,Yes,No,No,No,Yes,No,No,Yes,Yes,84.6,865.55,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Female,1,No,No,4,84.6,865.55,2021-03-21 18:07:34,Yes,No,2,No,No,Yes,No,No,Yes
599,0876-WDUUZ,4,2,1,Female,0,No,No,5,Yes,No,No,No,No,Yes,No,Yes,Yes,85.4,425.9,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Female,0,No,No,4,85.4,425.9,2021-08-21 18:07:34,Yes,No,2,No,No,No,Yes,No,Yes
600,0877-SDMBN,3,2,2,Female,0,No,No,54,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,103.95,5639.05,Yes,One year,Fiber optic,Bank transfer (automatic),2,Yes,Female,0,No,No,3,103.95,5639.05,2017-07-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
601,0880-FVFWF,1,2,1,Male,0,No,No,56,Yes,Yes,Yes,Yes,No,No,No,No,Yes,86.4,4922.4,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,86.4,4922.4,2017-05-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,No,No
602,0880-TKATG,1,2,1,Male,0,Yes,Yes,4,Yes,Yes,No,No,Yes,No,Yes,Yes,No,101.15,385.9,Yes,Month-to-month,Fiber optic,Electronic check,1,No,Male,0,Yes,Yes,1,101.15,385.9,2021-09-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
603,0883-EIBTI,2,3,1,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,31.55,Yes,Month-to-month,None,Mailed check,1,No,Female,0,No,No,2,19.5,31.55,2021-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
604,0885-HMGPY,3,1,3,Male,0,No,No,62,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,69.4,4237.5,No,Two year,DSL,Bank transfer (automatic),3,No,Male,0,No,No,3,69.4,4237.5,2016-11-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
605,0886-QGENL,1,2,1,Female,1,Yes,No,27,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,101.25,2754.45,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,1,Yes,No,1,101.25,2754.45,2019-10-21 18:07:34,Yes,No,2,Yes,No,Yes,No,Yes,Yes
606,0887-HJGAR,2,1,1,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,45.7,45.7,Yes,Month-to-month,DSL,Mailed check,1,Yes,Male,0,No,No,2,45.7,45.7,2021-12-21 18:07:34,Yes,No,1,No,No,No,No,No,No
607,0887-WBJVH,1,2,2,Female,0,Yes,No,53,Yes,No,No,No,No,Yes,Yes,Yes,Yes,93.45,4872.2,No,One year,Fiber optic,Electronic check,2,Yes,Female,0,Yes,No,1,93.45,4872.2,2017-08-21 18:07:34,Yes,No,2,No,No,No,Yes,Yes,Yes
608,0895-DQHEW,1,2,1,Male,0,Yes,No,54,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.3,5278.15,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,Yes,No,1,104.3,5278.15,2017-07-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
609,0895-LMRSF,3,1,2,Male,0,No,No,23,Yes,No,No,No,No,No,Yes,Yes,Yes,64.9,1509.8,No,One year,DSL,Bank transfer (automatic),2,Yes,Male,0,No,No,3,64.9,1509.8,2020-02-21 18:07:34,Yes,No,1,No,No,No,No,Yes,Yes
610,0895-LNKRC,2,3,2,Male,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.45,113.5,No,One year,None,Mailed check,2,No,Male,0,Yes,Yes,2,19.45,113.5,2021-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
611,1041-RXHRA,3,2,1,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,No,70.25,2868.05,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,No,Female,0,No,No,3,70.25,2868.05,2018-08-21 18:07:34,Yes,No,2,No,No,No,No,No,No
612,1228-FZFRV,4,2,1,Male,0,Yes,Yes,50,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,105.95,5341.8,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,No,Male,0,Yes,Yes,4,105.95,5341.8,2017-11-21 18:07:34,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
613,1265-XTECC,4,2,2,Female,1,Yes,No,68,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,96.55,6581.9,Yes,One year,Fiber optic,Credit card (automatic),2,Yes,Female,1,Yes,No,4,96.55,6581.9,2016-05-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,No,Yes
614,2030-BTZRO,4,3,3,Male,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.4,107.6,No,Two year,None,Credit card (automatic),3,Yes,Male,0,Yes,Yes,4,20.4,107.6,2021-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
615,2616-UUTFK,3,1,1,Male,0,Yes,No,33,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,72.75,2447.45,No,Month-to-month,DSL,Bank transfer (automatic),1,Yes,Male,0,Yes,No,3,72.75,2447.45,2019-04-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,Yes,No
616,3014-WJKSM,4,2,1,Male,0,Yes,No,29,Yes,No,No,No,Yes,No,No,No,Yes,75.3,2263.4,No,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,0,Yes,No,4,75.3,2263.4,2019-08-21 18:07:34,Yes,No,2,No,No,Yes,No,No,No
617,3254-YRILK,1,2,1,Male,1,No,No,19,Yes,Yes,No,Yes,No,No,Yes,No,Yes,88.2,1775.8,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,No,No,1,88.2,1775.8,2020-06-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,No
618,3278-FSIXX,2,1,1,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,45.25,74.2,No,Month-to-month,DSL,Mailed check,1,Yes,Female,0,No,No,2,45.25,74.2,2021-11-21 18:07:34,Yes,No,1,No,No,No,No,No,No
619,3393-FMZPV,1,2,1,Female,0,No,No,25,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100.25,2387.75,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,100.25,2387.75,2019-12-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,Yes
620,3496-LFSZU,1,2,1,Male,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,70.5,294.2,No,Month-to-month,Fiber optic,Electronic check,1,No,Male,0,Yes,No,1,70.5,294.2,2021-09-21 18:07:34,Yes,No,2,No,No,No,No,No,No
621,3656-TKRVZ,1,1,1,Female,0,No,No,3,Yes,No,Yes,Yes,No,No,No,No,No,55.35,165.2,Yes,Month-to-month,DSL,Electronic check,1,No,Female,0,No,No,1,55.35,165.2,2021-10-21 18:07:34,Yes,No,1,Yes,Yes,No,No,No,No
622,4060-LDNLU,1,2,1,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,No,96.2,639.7,No,Month-to-month,Fiber optic,Electronic check,1,No,Male,0,No,No,1,96.2,639.7,2021-06-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
623,4102-OQUPX,1,2,1,Male,1,Yes,No,1,Yes,Yes,No,No,No,No,No,No,Yes,74.4,74.4,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,Yes,No,1,74.4,74.4,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
624,4256-ZWTZI,2,1,1,Female,0,No,Yes,5,Yes,No,No,No,No,Yes,No,No,Yes,51.0,286.8,No,Month-to-month,DSL,Mailed check,1,Yes,Female,0,No,Yes,2,51.0,286.8,2021-08-21 18:07:34,Yes,No,1,No,No,No,Yes,No,No
625,4282-ACRXS,1,1,1,Male,1,Yes,No,38,No,No phone service,No,No,No,No,No,No,Yes,24.85,955.75,No,Month-to-month,DSL,Electronic check,1,Yes,Male,1,Yes,No,1,24.85,955.75,2018-11-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
626,4404-HIBDJ,2,1,2,Female,0,No,No,25,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,74.3,1863.8,Yes,One year,DSL,Mailed check,2,No,Female,0,No,No,2,74.3,1863.8,2019-12-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No
627,4581-LNWUM,1,1,1,Female,0,No,No,13,No,No phone service,No,No,Yes,No,Yes,Yes,No,49.15,649.4,No,Month-to-month,DSL,Electronic check,1,No,Female,0,No,No,1,49.15,649.4,2020-12-21 18:07:34,No,No phone service,1,No,No,Yes,No,Yes,Yes
628,4690-PKDQG,1,2,1,Female,1,Yes,No,42,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,95.55,3930.6,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,1,Yes,No,1,95.55,3930.6,2018-07-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,No
629,4713-ZBURT,3,2,3,Male,0,No,Yes,45,Yes,Yes,No,No,Yes,No,Yes,Yes,No,99.7,4634.35,No,Two year,Fiber optic,Bank transfer (automatic),3,No,Male,0,No,Yes,3,99.7,4634.35,2018-04-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
630,4872-VXRIL,3,1,2,Male,0,No,No,56,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,64.65,3665.55,No,One year,DSL,Bank transfer (automatic),2,Yes,Male,0,No,No,3,64.65,3665.55,2017-05-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
631,4925-LMHOK,4,1,1,Male,0,No,No,15,Yes,Yes,No,Yes,No,Yes,No,No,Yes,58.6,939.7,Yes,Month-to-month,DSL,Credit card (automatic),1,Yes,Male,0,No,No,4,58.6,939.7,2020-10-21 18:07:34,Yes,Yes,1,No,Yes,No,Yes,No,No
632,5022-KVDQT,1,2,1,Male,0,No,No,27,Yes,Yes,No,No,Yes,No,No,No,Yes,81.3,2272.8,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,81.3,2272.8,2019-10-21 18:07:34,Yes,Yes,2,No,No,Yes,No,No,No
633,5038-ETMLM,3,2,3,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,113.65,8182.75,No,Two year,Fiber optic,Bank transfer (automatic),3,Yes,Female,0,Yes,No,3,113.65,8182.75,2016-01-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
634,5208-FVQKB,2,1,3,Male,0,Yes,No,70,Yes,No,Yes,Yes,No,Yes,No,Yes,No,67.95,4664.15,No,Two year,DSL,Mailed check,3,No,Male,0,Yes,No,2,67.95,4664.15,2016-03-21 18:07:34,Yes,No,1,Yes,Yes,No,Yes,No,Yes
635,5223-UZAVK,4,2,2,Male,0,No,No,64,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,100.3,6603.8,No,One year,Fiber optic,Credit card (automatic),2,Yes,Male,0,No,No,4,100.3,6603.8,2016-09-21 18:07:34,Yes,No,2,Yes,Yes,No,No,Yes,Yes
636,5916-QEWPT,4,1,1,Female,0,Yes,No,2,Yes,No,No,No,Yes,No,Yes,Yes,No,69.0,147.8,No,Month-to-month,DSL,Credit card (automatic),1,No,Female,0,Yes,No,4,69.0,147.8,2021-11-21 18:07:34,Yes,No,1,No,No,Yes,No,Yes,Yes
637,5956-VKDTT,1,2,1,Female,1,Yes,No,5,Yes,Yes,No,No,No,No,No,No,Yes,74.35,334.8,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,1,Yes,No,1,74.35,334.8,2021-08-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
638,6047-YHPVI,1,2,1,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,69.7,316.9,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,0,No,No,1,69.7,316.9,2021-08-21 18:07:34,Yes,No,2,No,No,No,No,No,No
639,6161-ERDGD,1,1,2,Male,0,Yes,Yes,71,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,85.45,6300.85,No,One year,DSL,Electronic check,2,No,Male,0,Yes,Yes,1,85.45,6300.85,2016-02-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes
640,6188-UXBBR,4,3,2,Female,0,Yes,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.25,814.75,No,One year,None,Credit card (automatic),2,Yes,Female,0,Yes,No,4,20.25,814.75,2018-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
641,6400-BWQKW,1,2,1,Female,0,No,No,6,Yes,Yes,Yes,No,No,No,No,No,Yes,79.05,434.5,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,79.05,434.5,2021-07-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
642,6901-GOGZG,1,1,3,Male,0,No,Yes,60,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,84.95,4984.85,No,Two year,DSL,Electronic check,3,Yes,Male,0,No,Yes,1,84.95,4984.85,2017-01-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes
643,7340-KEFQE,3,1,3,Female,0,Yes,Yes,51,No,No phone service,Yes,No,No,Yes,No,No,No,34.2,1782,No,Two year,DSL,Bank transfer (automatic),3,No,Female,0,Yes,Yes,3,34.2,1782,2017-10-21 18:07:34,No,No phone service,1,Yes,No,No,Yes,No,No
644,7399-QHBJS,4,1,3,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Yes,No,No,No,66.75,4760.3,No,Two year,DSL,Credit card (automatic),3,No,Female,0,Yes,Yes,4,66.75,4760.3,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
645,7503-ZGUZJ,2,2,1,Male,0,No,No,1,Yes,Yes,No,No,No,No,Yes,No,Yes,84.65,84.65,Yes,Month-to-month,Fiber optic,Mailed check,1,Yes,Male,0,No,No,2,84.65,84.65,2021-12-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,No
646,7551-JOHTI,2,3,1,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,19.5,Yes,Month-to-month,None,Mailed check,1,No,Female,0,No,No,2,19.5,19.5,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
647,7779-ORAEL,4,1,3,Male,1,Yes,No,45,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,75.15,3480.35,No,Two year,DSL,Credit card (automatic),3,No,Male,1,Yes,No,4,75.15,3480.35,2018-04-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes
648,7993-PYKOF,1,2,1,Male,0,Yes,No,8,Yes,No,Yes,No,No,No,No,No,No,75.0,632.95,Yes,Month-to-month,Fiber optic,Electronic check,1,No,Male,0,Yes,No,1,75.0,632.95,2021-05-21 18:07:34,Yes,No,2,Yes,No,No,No,No,No
649,8295-KMENE,2,1,3,Female,0,Yes,Yes,59,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,76.45,4519.5,No,Two year,DSL,Mailed check,3,Yes,Female,0,Yes,Yes,2,76.45,4519.5,2017-02-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No
650,8676-OOQEJ,1,1,1,Male,0,No,No,4,No,No phone service,No,No,No,Yes,No,No,No,30.5,118.4,No,Month-to-month,DSL,Electronic check,1,No,Male,0,No,No,1,30.5,118.4,2021-09-21 18:07:34,No,No phone service,1,No,No,No,Yes,No,No
651,8884-ADFVN,1,2,1,Male,1,Yes,No,7,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,101.95,700.85,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,Yes,No,1,101.95,700.85,2021-06-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
652,8975-SKGRX,3,2,3,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.1,8310.55,No,Two year,Fiber optic,Bank transfer (automatic),3,Yes,Male,0,Yes,No,3,116.1,8310.55,2016-02-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
653,9173-IVZVP,2,3,3,Female,0,Yes,Yes,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.9,1146.05,No,Two year,None,Mailed check,3,No,Female,0,Yes,Yes,2,20.9,1146.05,2017-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
654,9225-BZLNZ,1,1,3,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,85.25,6083.1,No,Two year,DSL,Electronic check,3,Yes,Male,0,Yes,No,1,85.25,6083.1,2016-01-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes
655,9415-ZNBSX,3,1,3,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.0,6293.2,No,Two year,DSL,Bank transfer (automatic),3,Yes,Female,0,Yes,Yes,3,89.0,6293.2,2016-03-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
656,9685-WKZGT,1,2,1,Male,1,No,No,14,Yes,Yes,No,No,No,No,No,No,Yes,74.95,1036.75,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,No,No,1,74.95,1036.75,2020-11-21 18:07:34,Yes,Yes,2,No,No,No,No,No,No
657,0929-HYQEW,2,1,1,Male,0,No,No,3,Yes,No,Yes,No,No,No,No,No,Yes,50.15,160.85,No,Month-to-month,DSL,Mailed check,1,Yes,Male,0,No,No,2,50.15,160.85,2021-10-21 18:07:34,Yes,No,1,Yes,No,No,No,No,No
658,0946-FKYTX,2,1,2,Male,0,No,No,52,No,No phone service,No,Yes,No,No,No,No,No,30.1,1623.4,No,One year,DSL,Mailed check,2,No,Male,0,No,No,2,30.1,1623.4,2017-09-21 18:07:34,No,No phone service,1,No,Yes,No,No,No,No
659,0999-QXNSA,2,1,1,Male,1,No,Yes,7,Yes,No,No,No,No,No,No,No,Yes,45.75,344.2,No,Month-to-month,DSL,Mailed check,1,Yes,Male,1,No,Yes,2,45.75,344.2,2021-06-21 18:07:34,Yes,No,1,No,No,No,No,No,No
